Time (Seconds),Phase Error (ns),Frequency Error (ns/ns),Temperature (deg C),Regression,Residual,,Aging Factor (1/s),Temperature Dependence (1/degC),Offset
162040,4173.725878,5.47E-11,25.72480066,5.28818E-11,-1.81E-12,,,,
162050,4174.272946,5.47E-11,25.72475583,5.2888E-11,-1.82E-12,,,,
162060,4174.820079,5.47E-11,25.72471103,5.28941E-11,-1.82E-12,,,,
162070,4175.367236,5.47E-11,25.72466619,5.29003E-11,-1.82E-12,,,,
162080,4175.914511,5.47E-11,25.72462134,5.29065E-11,-1.82E-12,,,,
162090,4176.461831,5.47E-11,25.72457654,5.29126E-11,-1.82E-12,,,,
162100,4177.009259,5.47E-11,25.72453164,5.29188E-11,-1.82E-12,,,,
162110,4177.556706,5.47E-11,25.72448682,5.29249E-11,-1.82E-12,,,,
162120,4178.104286,5.48E-11,25.724442,5.29311E-11,-1.83E-12,,,,
162130,4178.651877,5.48E-11,25.72439708,5.29373E-11,-1.82E-12,,,,
162140,4179.199574,5.48E-11,25.72435214,5.29434E-11,-1.83E-12,,,,
162150,4179.747327,5.48E-11,25.72430731,5.29496E-11,-1.83E-12,,,,
162160,4180.295155,5.48E-11,25.72426236,5.29558E-11,-1.83E-12,,,,
162170,4180.843012,5.48E-11,25.72421743,5.29619E-11,-1.82E-12,,,,
162180,4181.391007,5.48E-11,25.7241725,5.29681E-11,-1.83E-12,,,,
162190,4181.939033,5.48E-11,25.72412757,5.29743E-11,-1.83E-12,,,,
162200,4182.487129,5.48E-11,25.72408266,5.29804E-11,-1.83E-12,,,,
162210,4183.03533,5.48E-11,25.72403769,5.29866E-11,-1.83E-12,,,,
162220,4183.583593,5.48E-11,25.72399277,5.29928E-11,-1.83E-12,,,,
162230,4184.131882,5.48E-11,25.72394783,5.29989E-11,-1.83E-12,,,,
162240,4184.680301,5.48E-11,25.72390289,5.30051E-11,-1.84E-12,,,,
162250,4185.228719,5.48E-11,25.72385784,5.30113E-11,-1.83E-12,,,,
162260,4185.777258,5.49E-11,25.72381287,5.30175E-11,-1.84E-12,,,,
162270,4186.325856,5.49E-11,25.7237679,5.30236E-11,-1.84E-12,,,,
162280,4186.874532,5.49E-11,25.72372282,5.30298E-11,-1.84E-12,,,,
162290,4187.423293,5.49E-11,25.72367787,5.3036E-11,-1.84E-12,,,,
162300,4187.9721,5.49E-11,25.72363289,5.30421E-11,-1.84E-12,,,,
162310,4188.520978,5.49E-11,25.72358774,5.30483E-11,-1.84E-12,,,,
162320,4189.069899,5.49E-11,25.72354272,5.30545E-11,-1.84E-12,,,,
162330,4189.618958,5.49E-11,25.72349772,5.30607E-11,-1.85E-12,,,,
162340,4190.168035,5.49E-11,25.72345269,5.30668E-11,-1.84E-12,,,,
162350,4190.717174,5.49E-11,25.72340762,5.3073E-11,-1.84E-12,,,,
162360,4191.266412,5.49E-11,25.72336248,5.30792E-11,-1.84E-12,,,,
162370,4191.815712,5.49E-11,25.72331745,5.30854E-11,-1.84E-12,,,,
162380,4192.365103,5.49E-11,25.72327237,5.30916E-11,-1.85E-12,,,,
162390,4192.914531,5.49E-11,25.7232272,5.30977E-11,-1.85E-12,,,,
162400,4193.464068,5.50E-11,25.72318207,5.31039E-11,-1.85E-12,,,,
162410,4194.013606,5.50E-11,25.72313701,5.31101E-11,-1.84E-12,,,,
162420,4194.563274,5.50E-11,25.72309184,5.31163E-11,-1.85E-12,,,,
162430,4195.113003,5.50E-11,25.72304674,5.31225E-11,-1.85E-12,,,,
162440,4195.662783,5.50E-11,25.72300156,5.31286E-11,-1.85E-12,,,,
162450,4196.212646,5.50E-11,25.72295643,5.31348E-11,-1.85E-12,,,,
162460,4196.762575,5.50E-11,25.7229113,5.3141E-11,-1.85E-12,,,,
162470,4197.31258,5.50E-11,25.72286605,5.31472E-11,-1.85E-12,,,,
162480,4197.862641,5.50E-11,25.72282086,5.31534E-11,-1.85E-12,,,,
162490,4198.412775,5.50E-11,25.72277564,5.31596E-11,-1.85E-12,,,,
162500,4198.962988,5.50E-11,25.72273052,5.31657E-11,-1.86E-12,,,,
162510,4199.513289,5.50E-11,25.7226853,5.31719E-11,-1.86E-12,,,,
162520,4200.063607,5.50E-11,25.72264009,5.31781E-11,-1.85E-12,,,,
162530,4200.614046,5.50E-11,25.72259487,5.31843E-11,-1.86E-12,,,,
162540,4201.164549,5.51E-11,25.72254962,5.31905E-11,-1.86E-12,,,,
162550,4201.715102,5.51E-11,25.7225044,5.31967E-11,-1.86E-12,,,,
162560,4202.26571,5.51E-11,25.7224591,5.32028E-11,-1.86E-12,,,,
162570,4202.816411,5.51E-11,25.72241384,5.3209E-11,-1.86E-12,,,,
162580,4203.367191,5.51E-11,25.72236859,5.32152E-11,-1.86E-12,,,,
162590,4203.91802,5.51E-11,25.72232334,5.32214E-11,-1.86E-12,,,,
162600,4204.468932,5.51E-11,25.72227801,5.32276E-11,-1.86E-12,,,,
162610,4205.019892,5.51E-11,25.72223274,5.32338E-11,-1.86E-12,,,,
162620,4205.570937,5.51E-11,25.72218734,5.324E-11,-1.86E-12,,,,
162630,4206.12205,5.51E-11,25.72214212,5.32462E-11,-1.87E-12,,,,
162640,4206.673233,5.51E-11,25.72209679,5.32524E-11,-1.87E-12,,,,
162650,4207.22447,5.51E-11,25.72205151,5.32586E-11,-1.87E-12,,,,
162660,4207.775785,5.51E-11,25.72200613,5.32647E-11,-1.87E-12,,,,
162670,4208.327177,5.51E-11,25.72196073,5.32709E-11,-1.87E-12,,,,
162680,4208.878634,5.51E-11,25.72191543,5.32771E-11,-1.87E-12,,,,
162690,4209.430186,5.52E-11,25.72186999,5.32833E-11,-1.87E-12,,,,
162700,4209.981772,5.52E-11,25.72182466,5.32895E-11,-1.87E-12,,,,
162710,4210.533443,5.52E-11,25.72177927,5.32957E-11,-1.87E-12,,,,
162720,4211.085191,5.52E-11,25.7217338,5.33019E-11,-1.87E-12,,,,
162730,4211.637004,5.52E-11,25.72168847,5.33081E-11,-1.87E-12,,,,
162740,4212.188863,5.52E-11,25.72164308,5.33143E-11,-1.87E-12,,,,
162750,4212.740803,5.52E-11,25.72159767,5.33205E-11,-1.87E-12,,,,
162760,4213.292812,5.52E-11,25.72155225,5.33267E-11,-1.87E-12,,,,
162770,4213.844896,5.52E-11,25.72150679,5.33329E-11,-1.88E-12,,,,
162780,4214.397071,5.52E-11,25.7214613,5.33391E-11,-1.88E-12,,,,
162790,4214.949281,5.52E-11,25.72141587,5.33453E-11,-1.88E-12,,,,
162800,4215.501573,5.52E-11,25.72137033,5.33515E-11,-1.88E-12,,,,
162810,4216.053927,5.52E-11,25.72132493,5.33577E-11,-1.88E-12,,,,
162820,4216.606342,5.52E-11,25.72127948,5.33639E-11,-1.88E-12,,,,
162830,4217.158837,5.52E-11,25.72123395,5.33701E-11,-1.88E-12,,,,
162840,4217.711414,5.53E-11,25.72118842,5.33763E-11,-1.88E-12,,,,
162850,4218.264039,5.53E-11,25.72114289,5.33825E-11,-1.88E-12,,,,
162860,4218.816757,5.53E-11,25.72109738,5.33887E-11,-1.88E-12,,,,
162870,4219.369517,5.53E-11,25.72105196,5.33949E-11,-1.88E-12,,,,
162880,4219.92232,5.53E-11,25.72100626,5.34011E-11,-1.88E-12,,,,
162890,4220.475249,5.53E-11,25.7209608,5.34073E-11,-1.89E-12,,,,
162900,4221.028236,5.53E-11,25.72091521,5.34135E-11,-1.89E-12,,,,
162910,4221.58127,5.53E-11,25.72086963,5.34197E-11,-1.88E-12,,,,
162920,4222.134426,5.53E-11,25.72082414,5.34259E-11,-1.89E-12,,,,
162930,4222.687571,5.53E-11,25.72077851,5.34321E-11,-1.88E-12,,,,
162940,4223.240818,5.53E-11,25.72073292,5.34384E-11,-1.89E-12,,,,
162950,4223.794148,5.53E-11,25.72068729,5.34446E-11,-1.89E-12,,,,
162960,4224.347523,5.53E-11,25.72064176,5.34508E-11,-1.89E-12,,,,
162970,4224.901013,5.53E-11,25.72059609,5.3457E-11,-1.89E-12,,,,
162980,4225.454533,5.54E-11,25.72055045,5.34632E-11,-1.89E-12,,,,
162990,4226.008106,5.54E-11,25.72050486,5.34694E-11,-1.89E-12,,,,
163000,4226.561749,5.54E-11,25.72045909,5.34756E-11,-1.89E-12,,,,
163010,4227.115517,5.54E-11,25.72041354,5.34818E-11,-1.89E-12,,,,
163020,4227.669336,5.54E-11,25.72036777,5.3488E-11,-1.89E-12,,,,
163030,4228.223184,5.54E-11,25.72032218,5.34942E-11,-1.89E-12,,,,
163040,4228.777098,5.54E-11,25.72027644,5.35005E-11,-1.89E-12,,,,
163050,4229.331118,5.54E-11,25.7202308,5.35067E-11,-1.90E-12,,,,
163060,4229.885205,5.54E-11,25.72018506,5.35129E-11,-1.90E-12,,,,
163070,4230.43933,5.54E-11,25.72013939,5.35191E-11,-1.89E-12,,,,
163080,4230.99356,5.54E-11,25.72009361,5.35253E-11,-1.90E-12,,,,
163090,4231.547811,5.54E-11,25.72004791,5.35315E-11,-1.89E-12,,,,
163100,4232.102178,5.54E-11,25.72000214,5.35378E-11,-1.90E-12,,,,
163110,4232.656607,5.54E-11,25.71995641,5.3544E-11,-1.90E-12,,,,
163120,4233.211075,5.54E-11,25.71991059,5.35502E-11,-1.90E-12,,,,
163130,4233.765612,5.55E-11,25.71986487,5.35564E-11,-1.90E-12,,,,
163140,4234.320227,5.55E-11,25.7198191,5.35626E-11,-1.90E-12,,,,
163150,4234.874926,5.55E-11,25.71977335,5.35688E-11,-1.90E-12,,,,
163160,4235.429697,5.55E-11,25.7197275,5.35751E-11,-1.90E-12,,,,
163170,4235.984535,5.55E-11,25.71968179,5.35813E-11,-1.90E-12,,,,
163180,4236.539396,5.55E-11,25.71963591,5.35875E-11,-1.90E-12,,,,
163190,4237.094368,5.55E-11,25.71959011,5.35937E-11,-1.90E-12,,,,
163200,4237.649398,5.55E-11,25.7195443,5.35999E-11,-1.90E-12,,,,
163210,4238.204482,5.55E-11,25.71949841,5.36062E-11,-1.90E-12,,,,
163220,4238.75963,5.55E-11,25.71945252,5.36124E-11,-1.90E-12,,,,
163230,4239.314864,5.55E-11,25.71940672,5.36186E-11,-1.90E-12,,,,
163240,4239.870168,5.55E-11,25.71936081,5.36248E-11,-1.91E-12,,,,
163250,4240.425547,5.55E-11,25.71931497,5.36311E-11,-1.91E-12,,,,
163260,4240.980962,5.55E-11,25.71926901,5.36373E-11,-1.90E-12,,,,
163270,4241.536481,5.56E-11,25.71922315,5.36435E-11,-1.91E-12,,,,
163280,4242.092034,5.56E-11,25.71917724,5.36497E-11,-1.91E-12,,,,
163290,4242.647691,5.56E-11,25.71913136,5.3656E-11,-1.91E-12,,,,
163300,4243.203379,5.56E-11,25.71908542,5.36622E-11,-1.91E-12,,,,
163310,4243.759176,5.56E-11,25.71903954,5.36684E-11,-1.91E-12,,,,
163320,4244.31499,5.56E-11,25.71899353,5.36747E-11,-1.91E-12,,,,
163330,4244.870904,5.56E-11,25.71894768,5.36809E-11,-1.91E-12,,,,
163340,4245.426898,5.56E-11,25.71890161,5.36871E-11,-1.91E-12,,,,
163350,4245.982924,5.56E-11,25.71885567,5.36933E-11,-1.91E-12,,,,
163360,4246.539061,5.56E-11,25.71880969,5.36996E-11,-1.91E-12,,,,
163370,4247.095238,5.56E-11,25.7187637,5.37058E-11,-1.91E-12,,,,
163380,4247.651478,5.56E-11,25.71871767,5.3712E-11,-1.91E-12,,,,
163390,4248.207789,5.56E-11,25.71867173,5.37183E-11,-1.91E-12,,,,
163400,4248.764154,5.56E-11,25.71862566,5.37245E-11,-1.91E-12,,,,
163410,4249.320631,5.56E-11,25.71857967,5.37307E-11,-1.92E-12,,,,
163420,4249.877137,5.57E-11,25.71853358,5.3737E-11,-1.91E-12,,,,
163430,4250.433756,5.57E-11,25.71848757,5.37432E-11,-1.92E-12,,,,
163440,4250.990379,5.57E-11,25.71844147,5.37494E-11,-1.91E-12,,,,
163450,4251.547092,5.57E-11,25.71839546,5.37557E-11,-1.92E-12,,,,
163460,4252.10385,5.57E-11,25.7183494,5.37619E-11,-1.91E-12,,,,
163470,4252.660729,5.57E-11,25.7183033,5.37681E-11,-1.92E-12,,,,
163480,4253.217644,5.57E-11,25.71825719,5.37744E-11,-1.92E-12,,,,
163490,4253.774621,5.57E-11,25.71821107,5.37806E-11,-1.92E-12,,,,
163500,4254.331702,5.57E-11,25.71816492,5.37869E-11,-1.92E-12,,,,
163510,4254.888838,5.57E-11,25.71811887,5.37931E-11,-1.92E-12,,,,
163520,4255.446035,5.57E-11,25.71807278,5.37993E-11,-1.92E-12,,,,
163530,4256.00327,5.57E-11,25.71802658,5.38056E-11,-1.92E-12,,,,
163540,4256.560584,5.57E-11,25.71798045,5.38118E-11,-1.92E-12,,,,
163550,4257.117961,5.57E-11,25.71793422,5.38181E-11,-1.92E-12,,,,
163560,4257.675431,5.57E-11,25.7178881,5.38243E-11,-1.92E-12,,,,
163570,4258.232967,5.58E-11,25.71784192,5.38306E-11,-1.92E-12,,,,
163580,4258.790558,5.58E-11,25.7177957,5.38368E-11,-1.92E-12,,,,
163590,4259.348233,5.58E-11,25.71774953,5.3843E-11,-1.92E-12,,,,
163600,4259.905945,5.58E-11,25.71770327,5.38493E-11,-1.92E-12,,,,
163610,4260.463743,5.58E-11,25.71765704,5.38555E-11,-1.92E-12,,,,
163620,4261.021596,5.58E-11,25.7176109,5.38618E-11,-1.92E-12,,,,
163630,4261.57953,5.58E-11,25.7175646,5.3868E-11,-1.93E-12,,,,
163640,4262.137548,5.58E-11,25.71751834,5.38743E-11,-1.93E-12,,,,
163650,4262.695589,5.58E-11,25.71747208,5.38805E-11,-1.92E-12,,,,
163660,4263.253711,5.58E-11,25.71742586,5.38868E-11,-1.93E-12,,,,
163670,4263.811914,5.58E-11,25.71737963,5.3893E-11,-1.93E-12,,,,
163680,4264.370162,5.58E-11,25.71733327,5.38993E-11,-1.93E-12,,,,
163690,4264.92848,5.58E-11,25.71728698,5.39055E-11,-1.93E-12,,,,
163700,4265.486877,5.58E-11,25.71724071,5.39118E-11,-1.93E-12,,,,
163710,4266.045348,5.58E-11,25.71719436,5.3918E-11,-1.93E-12,,,,
163720,4266.603855,5.59E-11,25.71714811,5.39243E-11,-1.93E-12,,,,
163730,4267.16244,5.59E-11,25.71710168,5.39305E-11,-1.93E-12,,,,
163740,4267.721141,5.59E-11,25.71705544,5.39368E-11,-1.93E-12,,,,
163750,4268.279842,5.59E-11,25.717009,5.3943E-11,-1.93E-12,,,,
163760,4268.838617,5.59E-11,25.71696269,5.39493E-11,-1.93E-12,,,,
163770,4269.39752,5.59E-11,25.7169163,5.39555E-11,-1.93E-12,,,,
163780,4269.956463,5.59E-11,25.71686995,5.39618E-11,-1.93E-12,,,,
163790,4270.515439,5.59E-11,25.71682356,5.3968E-11,-1.93E-12,,,,
163800,4271.074501,5.59E-11,25.71677717,5.39743E-11,-1.93E-12,,,,
163810,4271.63364,5.59E-11,25.71673071,5.39806E-11,-1.93E-12,,,,
163820,4272.192818,5.59E-11,25.7166843,5.39868E-11,-1.93E-12,,,,
163830,4272.752083,5.59E-11,25.71663786,5.39931E-11,-1.93E-12,,,,
163840,4273.31139,5.59E-11,25.71659142,5.39993E-11,-1.93E-12,,,,
163850,4273.870813,5.59E-11,25.71654497,5.40056E-11,-1.94E-12,,,,
163860,4274.430271,5.59E-11,25.71649856,5.40118E-11,-1.93E-12,,,,
163870,4274.989795,5.60E-11,25.71645206,5.40181E-11,-1.93E-12,,,,
163880,4275.549357,5.60E-11,25.71640564,5.40244E-11,-1.93E-12,,,,
163890,4276.109044,5.60E-11,25.7163591,5.40306E-11,-1.94E-12,,,,
163900,4276.668763,5.60E-11,25.7163127,5.40369E-11,-1.94E-12,,,,
163910,4277.228535,5.60E-11,25.71626608,5.40431E-11,-1.93E-12,,,,
163920,4277.788423,5.60E-11,25.71621956,5.40494E-11,-1.94E-12,,,,
163930,4278.348342,5.60E-11,25.71617309,5.40557E-11,-1.94E-12,,,,
163940,4278.908336,5.60E-11,25.71612658,5.40619E-11,-1.94E-12,,,,
163950,4279.468372,5.60E-11,25.71608001,5.40682E-11,-1.94E-12,,,,
163960,4280.028491,5.60E-11,25.71603344,5.40745E-11,-1.94E-12,,,,
163970,4280.588676,5.60E-11,25.71598684,5.40807E-11,-1.94E-12,,,,
163980,4281.148926,5.60E-11,25.71594036,5.4087E-11,-1.94E-12,,,,
163990,4281.709258,5.60E-11,25.71589372,5.40933E-11,-1.94E-12,,,,
164000,4282.269632,5.60E-11,25.71584716,5.40995E-11,-1.94E-12,,,,
164010,4282.830098,5.60E-11,25.71580051,5.41058E-11,-1.94E-12,,,,
164020,4283.3906,5.61E-11,25.71575394,5.41121E-11,-1.94E-12,,,,
164030,4283.951171,5.61E-11,25.71570731,5.41183E-11,-1.94E-12,,,,
164040,4284.511822,5.61E-11,25.71566066,5.41246E-11,-1.94E-12,,,,
164050,4285.072541,5.61E-11,25.71561404,5.41309E-11,-1.94E-12,,,,
164060,4285.633318,5.61E-11,25.71556735,5.41372E-11,-1.94E-12,,,,
164070,4286.194142,5.61E-11,25.71552074,5.41434E-11,-1.94E-12,,,,
164080,4286.755094,5.61E-11,25.71547398,5.41497E-11,-1.95E-12,,,,
164090,4287.316048,5.61E-11,25.71542735,5.4156E-11,-1.94E-12,,,,
164100,4287.877083,5.61E-11,25.71538064,5.41622E-11,-1.94E-12,,,,
164110,4288.438207,5.61E-11,25.71533401,5.41685E-11,-1.94E-12,,,,
164120,4288.999379,5.61E-11,25.71528728,5.41748E-11,-1.94E-12,,,,
164130,4289.560624,5.61E-11,25.7152405,5.41811E-11,-1.94E-12,,,,
164140,4290.121926,5.61E-11,25.71519384,5.41873E-11,-1.94E-12,,,,
164150,4290.683277,5.61E-11,25.71514708,5.41936E-11,-1.94E-12,,,,
164160,4291.244751,5.61E-11,25.71510035,5.41999E-11,-1.95E-12,,,,
164170,4291.806238,5.61E-11,25.71505356,5.42062E-11,-1.94E-12,,,,
164180,4292.367805,5.62E-11,25.71500678,5.42125E-11,-1.94E-12,,,,
164190,4292.929455,5.62E-11,25.71496001,5.42187E-11,-1.95E-12,,,,
164200,4293.491136,5.62E-11,25.71491317,5.4225E-11,-1.94E-12,,,,
164210,4294.052895,5.62E-11,25.71486645,5.42313E-11,-1.94E-12,,,,
164220,4294.614712,5.62E-11,25.71481962,5.42376E-11,-1.94E-12,,,,
164230,4295.176646,5.62E-11,25.71477287,5.42438E-11,-1.95E-12,,,,
164240,4295.738571,5.62E-11,25.71472591,5.42501E-11,-1.94E-12,,,,
164250,4296.30061,5.62E-11,25.71467914,5.42564E-11,-1.95E-12,,,,
164260,4296.862702,5.62E-11,25.71463229,5.42627E-11,-1.95E-12,,,,
164270,4297.424879,5.62E-11,25.71458545,5.4269E-11,-1.95E-12,,,,
164280,4297.987097,5.62E-11,25.71453857,5.42753E-11,-1.95E-12,,,,
164290,4298.549366,5.62E-11,25.71449169,5.42815E-11,-1.95E-12,,,,
164300,4299.111687,5.62E-11,25.71444477,5.42878E-11,-1.94E-12,,,,
164310,4299.674139,5.62E-11,25.7143979,5.42941E-11,-1.95E-12,,,,
164320,4300.236603,5.62E-11,25.71435101,5.43004E-11,-1.95E-12,,,,
164330,4300.799162,5.63E-11,25.7143041,5.43067E-11,-1.95E-12,,,,
164340,4301.361786,5.63E-11,25.71425711,5.4313E-11,-1.95E-12,,,,
164350,4301.924429,5.63E-11,25.71421024,5.43193E-11,-1.95E-12,,,,
164360,4302.487197,5.63E-11,25.71416323,5.43256E-11,-1.95E-12,,,,
164370,4303.049996,5.63E-11,25.71411628,5.43318E-11,-1.95E-12,,,,
164380,4303.61286,5.63E-11,25.71406935,5.43381E-11,-1.95E-12,,,,
164390,4304.175801,5.63E-11,25.7140223,5.43444E-11,-1.95E-12,,,,
164400,4304.7388,5.63E-11,25.71397536,5.43507E-11,-1.95E-12,,,,
164410,4305.301873,5.63E-11,25.71392838,5.4357E-11,-1.95E-12,,,,
164420,4305.865009,5.63E-11,25.71388132,5.43633E-11,-1.95E-12,,,,
164430,4306.428206,5.63E-11,25.71383435,5.43696E-11,-1.95E-12,,,,
164440,4306.991463,5.63E-11,25.71378725,5.43759E-11,-1.95E-12,,,,
164450,4307.554786,5.63E-11,25.7137403,5.43822E-11,-1.95E-12,,,,
164460,4308.11817,5.63E-11,25.71369321,5.43885E-11,-1.95E-12,,,,
164470,4308.681627,5.63E-11,25.71364621,5.43948E-11,-1.95E-12,,,,
164480,4309.245156,5.64E-11,25.71359912,5.44011E-11,-1.95E-12,,,,
164490,4309.808738,5.64E-11,25.71355204,5.44074E-11,-1.95E-12,,,,
164500,4310.372383,5.64E-11,25.71350496,5.44137E-11,-1.95E-12,,,,
164510,4310.936112,5.64E-11,25.71345783,5.442E-11,-1.95E-12,,,,
164520,4311.499892,5.64E-11,25.7134108,5.44263E-11,-1.95E-12,,,,
164530,4312.063722,5.64E-11,25.71336365,5.44326E-11,-1.95E-12,,,,
164540,4312.627638,5.64E-11,25.7133165,5.44389E-11,-1.95E-12,,,,
164550,4313.191574,5.64E-11,25.71326934,5.44452E-11,-1.95E-12,,,,
164560,4313.755651,5.64E-11,25.71322225,5.44515E-11,-1.96E-12,,,,
164570,4314.319756,5.64E-11,25.71317506,5.44578E-11,-1.95E-12,,,,
164580,4314.883928,5.64E-11,25.71312793,5.44641E-11,-1.95E-12,,,,
164590,4315.448126,5.64E-11,25.71308072,5.44704E-11,-1.95E-12,,,,
164600,4316.012448,5.64E-11,25.71303353,5.44767E-11,-1.96E-12,,,,
164610,4316.576794,5.64E-11,25.71298636,5.4483E-11,-1.95E-12,,,,
164620,4317.14123,5.64E-11,25.71293925,5.44893E-11,-1.95E-12,,,,
164630,4317.705716,5.64E-11,25.71289195,5.44956E-11,-1.95E-12,,,,
164640,4318.270261,5.65E-11,25.71284474,5.45019E-11,-1.95E-12,,,,
164650,4318.834897,5.65E-11,25.71279746,5.45082E-11,-1.96E-12,,,,
164660,4319.399556,5.65E-11,25.71275023,5.45145E-11,-1.95E-12,,,,
164670,4319.964277,5.65E-11,25.712703,5.45208E-11,-1.95E-12,,,,
164680,4320.529101,5.65E-11,25.71265569,5.45271E-11,-1.96E-12,,,,
164690,4321.093971,5.65E-11,25.71260845,5.45334E-11,-1.95E-12,,,,
164700,4321.658901,5.65E-11,25.71256105,5.45397E-11,-1.95E-12,,,,
164710,4322.223932,5.65E-11,25.71251382,5.4546E-11,-1.96E-12,,,,
164720,4322.788968,5.65E-11,25.71246654,5.45524E-11,-1.95E-12,,,,
164730,4323.354127,5.65E-11,25.71241922,5.45587E-11,-1.96E-12,,,,
164740,4323.919298,5.65E-11,25.71237195,5.4565E-11,-1.95E-12,,,,
164750,4324.484555,5.65E-11,25.71232452,5.45713E-11,-1.95E-12,,,,
164760,4325.049902,5.65E-11,25.71227721,5.45776E-11,-1.96E-12,,,,
164770,4325.615259,5.65E-11,25.71222991,5.45839E-11,-1.95E-12,,,,
164780,4326.180707,5.65E-11,25.71218254,5.45902E-11,-1.95E-12,,,,
164790,4326.746214,5.66E-11,25.71213511,5.45965E-11,-1.95E-12,,,,
164800,4327.311783,5.66E-11,25.71208766,5.46029E-11,-1.95E-12,,,,
164810,4327.877452,5.66E-11,25.71204032,5.46092E-11,-1.96E-12,,,,
164820,4328.443151,5.66E-11,25.71199284,5.46155E-11,-1.95E-12,,,,
164830,4329.00891,5.66E-11,25.71194552,5.46218E-11,-1.95E-12,,,,
164840,4329.574759,5.66E-11,25.711898,5.46281E-11,-1.96E-12,,,,
164850,4330.140641,5.66E-11,25.71185065,5.46344E-11,-1.95E-12,,,,
164860,4330.706618,5.66E-11,25.71180316,5.46408E-11,-1.96E-12,,,,
164870,4331.272605,5.66E-11,25.71175569,5.46471E-11,-1.95E-12,,,,
164880,4331.838735,5.66E-11,25.71170829,5.46534E-11,-1.96E-12,,,,
164890,4332.404875,5.66E-11,25.71166075,5.46597E-11,-1.95E-12,,,,
164900,4332.971114,5.66E-11,25.71161323,5.4666E-11,-1.96E-12,,,,
164910,4333.537375,5.66E-11,25.71156577,5.46724E-11,-1.95E-12,,,,
164920,4334.103703,5.66E-11,25.71151823,5.46787E-11,-1.95E-12,,,,
164930,4334.670101,5.66E-11,25.71147066,5.4685E-11,-1.95E-12,,,,
164940,4335.236584,5.66E-11,25.71142323,5.46913E-11,-1.96E-12,,,,
164950,4335.803128,5.67E-11,25.71137564,5.46977E-11,-1.96E-12,,,,
164960,4336.369717,5.67E-11,25.71132806,5.4704E-11,-1.95E-12,,,,
164970,4336.936362,5.67E-11,25.71128056,5.47103E-11,-1.95E-12,,,,
164980,4337.503094,5.67E-11,25.71123299,5.47166E-11,-1.96E-12,,,,
164990,4338.069886,5.67E-11,25.71118533,5.4723E-11,-1.96E-12,,,,
165000,4338.63672,5.67E-11,25.71113781,5.47293E-11,-1.95E-12,,,,
165010,4339.203641,5.67E-11,25.71109023,5.47356E-11,-1.96E-12,,,,
165020,4339.770613,5.67E-11,25.7110426,5.4742E-11,-1.96E-12,,,,
165030,4340.337638,5.67E-11,25.71099495,5.47483E-11,-1.95E-12,,,,
165040,4340.904724,5.67E-11,25.71094736,5.47546E-11,-1.95E-12,,,,
165050,4341.471929,5.67E-11,25.71089972,5.47609E-11,-1.96E-12,,,,
165060,4342.039152,5.67E-11,25.71085206,5.47673E-11,-1.96E-12,,,,
165070,4342.606444,5.67E-11,25.71080435,5.47736E-11,-1.96E-12,,,,
165080,4343.173802,5.67E-11,25.71075662,5.47799E-11,-1.96E-12,,,,
165090,4343.741225,5.67E-11,25.71070902,5.47863E-11,-1.96E-12,,,,
165100,4344.308676,5.67E-11,25.7106613,5.47926E-11,-1.95E-12,,,,
165110,4344.876246,5.68E-11,25.7106136,5.47989E-11,-1.96E-12,,,,
165120,4345.443831,5.68E-11,25.71056587,5.48053E-11,-1.95E-12,,,,
165130,4346.011509,5.68E-11,25.71051816,5.48116E-11,-1.96E-12,,,,
165140,4346.579215,5.68E-11,25.71047036,5.48179E-11,-1.95E-12,,,,
165150,4347.147037,5.68E-11,25.71042264,5.48243E-11,-1.96E-12,,,,
165160,4347.714912,5.68E-11,25.71037492,5.48306E-11,-1.96E-12,,,,
165170,4348.282809,5.68E-11,25.71032715,5.4837E-11,-1.95E-12,,,,
165180,4348.850813,5.68E-11,25.71027933,5.48433E-11,-1.96E-12,,,,
165190,4349.418869,5.68E-11,25.7102316,5.48496E-11,-1.96E-12,,,,
165200,4349.986964,5.68E-11,25.71018381,5.4856E-11,-1.95E-12,,,,
165210,4350.555139,5.68E-11,25.71013594,5.48623E-11,-1.96E-12,,,,
165220,4351.123372,5.68E-11,25.71008812,5.48687E-11,-1.95E-12,,,,
165230,4351.691667,5.68E-11,25.71004037,5.4875E-11,-1.95E-12,,,,
165240,4352.260036,5.68E-11,25.70999248,5.48813E-11,-1.96E-12,,,,
165250,4352.828434,5.68E-11,25.70994459,5.48877E-11,-1.95E-12,,,,
165260,4353.396935,5.69E-11,25.70989686,5.4894E-11,-1.96E-12,,,,
165270,4353.965507,5.69E-11,25.70984893,5.49004E-11,-1.96E-12,,,,
165280,4354.534096,5.69E-11,25.70980102,5.49067E-11,-1.95E-12,,,,
165290,4355.102788,5.69E-11,25.70975316,5.49131E-11,-1.96E-12,,,,
165300,4355.671508,5.69E-11,25.70970527,5.49194E-11,-1.95E-12,,,,
165310,4356.240308,5.69E-11,25.70965733,5.49258E-11,-1.95E-12,,,,
165320,4356.809162,5.69E-11,25.70960944,5.49321E-11,-1.95E-12,,,,
165330,4357.378112,5.69E-11,25.70956147,5.49384E-11,-1.96E-12,,,,
165340,4357.947097,5.69E-11,25.70951353,5.49448E-11,-1.95E-12,,,,
